2003-10-18	cs/0310037	Maximum dispersion and geometric maximum weight cliques	cs.DS cs.CG
2003-10-26	cs/0310049	An O(m) Algorithm for Cores Decomposition of Networks	cs.DS cs.DM
2003-10-27	cond-mat/0310600	Finding Communities in Linear Time: A Physics Approach	cond-mat.stat-mech cs.DS
2003-10-28	cs/0310051	Nearly-Linear Time Algorithms for Graph Partitioning, Graph  Sparsification, and Solving Linear Systems	cs.DS cs.NA
2003-11-1	cs/0310065	Maintaining Information in Fully-Dynamic Trees with Top Trees	cs.DS
2003-11-1	quant-ph/0311001	Quantum walk algorithm for element distinctness	quant-ph cs.DS
2003-11-17	cs/0311018	Ackermann Encoding, Bisimulations, and OBDDs	cs.LO cs.DS
2003-11-17	cs/0311020	An Optimal Algorithm for the Maximum-Density Segment Problem	cs.DS cs.DM
2003-11-21	cs/0311030	Set K-Cover Algorithms for Energy Efficient Monitoring in Wireless  Sensor Networks	cs.DS
2003-11-25	cond-mat/0311552	Extremal Properties of Random Structures	cond-mat.stat-mech cs.DS math.PR
2003-12-6	cs/0312011	Constraint Optimization and Statistical Mechanics	cs.CC cond-mat.dis-nn cs.DS
2003-12-23	cs/0312054	Partitioning schemes for quicksort and quickselect	cs.DS
2003-12-23	cs/0312055	Randomized selection with quintary partitions	cs.DS
2004-1-4	cs/0401003	Randomized selection with tripartitioning	cs.DS
2004-1-5	cs/0401001	Initial Experiences Re-Exporting Duplicate and Similarity Computation  with an OAI-PMH aggregator	cs.DL cs.DS
2004-1-14	cs/0401011	Heuristic average-case analysis of the backtrack resolution of random  3-Satisfiability instances	cs.DS cond-mat.stat-mech cs.CC
2004-1-16	cs/0401012	Algebraic Elimination of epsilon-transitions	cs.SC cs.DS
2004-2-2	cs/0402005	Improved randomized selection	cs.DS
2004-2-11	cs/0402019	The Munich Rent Advisor: A Success for Logic Programming on the Internet	cs.AI cs.DS
2004-2-13	cs/0402028	The lattice dimension of a graph	cs.DS math.CO
2004-2-17	quant-ph/0402107	Coins Make Quantum Walks Faster	quant-ph cs.DS
2004-2-19	cs/0402044	A General Framework for Bounds for Higher-Dimensional Orthogonal Packing  Problems	cs.DS cs.CG
2004-2-19	cs/0402045	The Freeze-Tag Problem: How to Wake Up a Swarm of Robots	cs.DS
2004-3-12	cs/0403022	Fast Multipoint-Evaluation of Bivariate Polynomials	cs.DS
2004-3-17	cs/0403028	An Application of Rational Trees in a Logic Programming Interpreter for  a Procedural Language	cs.DS cs.LO
2004-3-17	quant-ph/0403120	Quantum walks and their algorithmic applications	quant-ph cs.DS
2004-3-18	cond-mat/0403453	Unicyclic Components in Random Graphs	cond-mat.stat-mech cond-mat.dis-nn cs.DS math.PR
2004-3-23	cs/0403037	Schedulers and Redundancy for a Class of Constraint Propagation Rules	cs.DS cs.PL
2004-3-25	cs/0403040	Generating connected acyclic digraphs uniformly at random	cs.DM cs.DS
2004-4-10	quant-ph/0404060	A quantum Fourier transform algorithm	quant-ph cs.DS
2004-4-13	cs/0404028	The Random Buffer Tree : A Randomized Technique for I/O-efficient  Algorithms	cs.DS
2004-4-17	cs/0404036	Online Searching with an Autonomous Robot	cs.RO cs.DS
2004-4-22	cs/0404046	Visualising the structure of architectural open spaces based on shape  analysis	cs.CV cs.CG cs.DS
2004-4-30	cs/0404058	Efficient coroutine generation of constrained Gray sequences	cs.DS
2004-5-4	cs/0405006	Bi-criteria Algorithm for Scheduling Jobs on Cluster Platforms	cs.DC cs.DS
2004-5-12	cs/0405041	The modulus in the CAD system drawings as a base of developing of the  problem-oriented extensions	cs.CE cs.DS
2004-5-15	cs/0405047	Modular technology of developing of the problem-oriented extensions of a  CAD system of reconstruction of the plant	cs.CE cs.DS
2004-5-17	cs/0405053	Synchronous Relaxation for Parallel Ising Spin Simulations	cs.DC cond-mat.mtrl-sci cs.DS physics.comp-ph
2004-5-17	cs/0405054	The model of the tables in design documentation for operating with the  electronic catalogs and for specifications making in a CAD system	cs.CE cs.DS
2004-5-17	cs/0405055	Modular technology of developing of the extensions of a CAD system.  Axonometric piping diagrams. Parametric representation	cs.CE cs.DS
2004-5-17	cs/0405056	Modular technology of developing of the extensions of a CAD system. The  axonometric piping diagrams. Common and special operations	cs.CE cs.DS
2004-5-17	cs/0405057	Mathematical and programming toolkit of the computer aided design of the  axonometric piping diagrams	cs.CE cs.DS
2004-5-17	cs/0405058	Neighborhood-Based Topology Recognition in Sensor Networks	cs.DS cs.DC
2004-5-23	cs/0405077	Fast Simulation of Multicomponent Dynamic Systems	cs.DS cond-mat.mtrl-sci cs.DC
2004-5-25	cs/0405094	The Complexity of Maximum Matroid-Greedoid Intersection and Weighted  Greedoid Maximization	cs.DS
2004-5-29	cs/0405110	An analysis of a bounded resource search puzzle	cs.DS cs.DM
2004-6-3	cs/0406003	Algorithms for weighted multi-tape automata	cs.CL cs.DS
2004-6-6	math/0406094	Merging costs for the additive Marcus-Lushnikov process, and Union-Find  algorithms	math.PR cs.DS math.CO
2004-6-16	cs/0406020	Algorithms for Drawing Media	cs.DS cs.CG
2004-6-17	cs/0406028	Ramsey-type theorems for metric spaces with applications to online  problems	cs.DS
2004-6-18	cs/0406033	Randomized k-server algorithms for growth-rate bounded graphs	cs.DS
2004-6-18	cs/0406034	Better algorithms for unfair metrical task systems and applications	cs.DS
2004-6-18	cs/0406035	Optimal Free-Space Management and Routing-Conscious Dynamic Placement  for Reconfigurable Devices	cs.DS cs.CG
2004-6-18	math/0406353	On metric Ramsey-type phenomena	math.MG cs.DS
2004-6-19	cs/0406036	Online Companion Caching	cs.DS
2004-6-23	cs/0406043	The Computational Complexity of Orientation Search Problems in  Cryo-Electron Microscopy	cs.DS cs.CG cs.CV
2004-6-24	cs/0406045	Online Searching with Turn Cost	cs.DS
2004-6-28	cs/0406053	Approximation Algorithms for Minimum PCR Primer Set Selection with  Amplification Length and Uniqueness Constraints	cs.DS cs.DM q-bio.QM
2004-7-2	cs/0407003	Insertion Sort is O(n log n)	cs.DS
2004-7-10	cs/0407023	Efficient Hashing with Lookups in two Memory Accesses	cs.DS
2004-7-16	cs/0407036	All Maximal Independent Sets and Dynamic Dominance for Sparse Graphs	cs.DS
2004-7-24	cs/0407058	Communication-Aware Processor Allocation for Supercomputers	cs.DS cs.DC
2004-8-3	cs/0408003	Multi-Embedding of Metric Spaces	cs.DS
2004-8-5	cs/0408016	Lock-Free and Practical Deques using Single-Word Compare-And-Swap	cs.DC cs.DS
2004-8-10	cs/0408026	Incremental Construction of Minimal Acyclic Sequential Transducers from  Unsorted Data	cs.CL cs.DS
2004-8-17	cs/0408039	Medians and Beyond: New Aggregation Techniques for Sensor Networks	cs.DC cs.DB cs.DS
2004-8-17	cs/0408040	Hash sort: A linear time complexity multiple-dimensional sort algorithm	cs.DS
2004-9-7	cs/0409009	CrocoPat 2.1 Introduction and Reference Manual	cs.PL cs.DM cs.DS cs.SE
2004-9-8	cs/0409013	Locally connected spanning trees on graphs	cs.DS cs.DM
2004-9-9	cs/0409016	Using a hierarchy of Domain Specific Languages in complex software  systems design	cs.PL cs.DS cs.SE
2004-9-9	cs/0409017	Near Optimal Routing for Small-World Networks with Augmented Local  Awareness	cs.DM cs.DC cs.DS
2004-9-30	cs/0409057	Fast Construction of Nets in Low Dimensional Metrics, and Their  Applications	cs.DS cs.CG
2004-10-6	cs/0410013	Fibonacci connection between Huffman codes and Wythoff array	cs.DM cs.DS math.CO math.NT
2004-10-8	cs/0410017	Automated Pattern Detection--An Algorithm for Constructing Optimally  Synchronizing Multi-Regular Language Filters	cs.CV cond-mat.stat-mech cs.CL cs.DS cs.IR cs.LG nlin.AO nlin.CG nlin.PS physics.comp-ph q-bio.GN
2004-10-18	cs/0410039	Generating All Maximal Induced Subgraphs for Hereditary,  Connected-Hereditary and Rooted-Hereditary Properties	cs.DS cs.DM
2004-10-19	cs/0410046	A Note on Scheduling Equal-Length Jobs to Maximize Throughput	cs.DS
2004-10-20	cond-mat/0410498	Understanding Search Trees via Statistical Physics	cond-mat.stat-mech cond-mat.dis-nn cs.DS
2004-10-20	cs/0410048	Worst-Case Optimal Tree Layout in External Memory	cs.DS
2004-10-28	math/0410593	The Schreier-Sims algorithm for matrix groups	math.GR cs.DS
2004-11-6	math/0411128	Why Delannoy numbers?	math.CO cs.DS cs.GT math.HO math.PR math.ST q-bio.GN stat.TH
2004-11-7	math/0411138	Generating Functions For Kernels of Digraphs (Enumeration & Asymptotics  for Nim Games)	math.CO cs.DM cs.DS cs.GT math.PR
2004-11-10	cs/0411027	Extremal Properties of Three Dimensional Sensor Networks with  Applications	cs.DS cs.DC cs.DM
2004-11-11	math/0411250	Generating functions for generating trees	math.CO cs.DM cs.DS
2004-11-18	cs/0411064	Lower-Stretch Spanning Trees	cs.DS cs.DM
2004-11-25	cs/0411093	Forbidden Subgraphs in Connected Graphs	cs.DS cs.DM math.CO
2004-11-27	cs/0411095	Embeddings into the Pancake Interconnection Network	cs.DC cs.DM cs.DS
2004-12-2	cs/0412004	Finding Approximate Palindromes in Strings Quickly and Simply	cs.DS
2004-12-3	cs/0412006	The Accelerated Euclidean Algorithm	cs.DS
2004-12-3	cs/0412008	Measured descent: A new embedding method for finite metrics	cs.DS math.MG
2004-12-4	quant-ph/0412033	Efficient Quantum Algorithms for the Hidden Subgroup Problem over a  Class of Semi-direct Product Groups	quant-ph cs.DS
2004-12-8	cs/0412029	The modular technology of development of the CAD expansions: profiles of  outside networks of water supply and water drain	cs.CE cs.DS
2004-12-8	cs/0412030	The modular technology of development of the CAD expansions: protection  of the buildings from the lightning	cs.CE cs.DS
2004-12-8	cs/0412032	The methods of support of the requirements of the Russian standards at  development of a CAD of industrial objects	cs.CE cs.DS
2004-12-11	cs/0412047	A Social Network for Societal-Scale Decision-Making Systems	cs.CY cs.DS cs.HC
2004-12-18	cs/0412089	Evolving Categories: Consistent Framework for Representation of Data and  Algorithms	cs.DS
2004-12-21	cs/0412094	Preemptive Multi-Machine Scheduling of Equal-Length Jobs to Minimize the  Average Flow Time	cs.DS
2004-12-22	cs/0412100	Formal Test Purposes and The Validity of Test Cases	cs.DS
2004-12-24	cs/0412107	A Monte Carlo algorithm for efficient large matrix inversion	cs.DS cs.NA hep-lat
2005-1-11	cs/0501020	Enhancing Histograms by Tree-Like Bucket Indices	cs.DS
2005-1-20	cs/0501042	Maintaining Consistency of Data on the Web	cs.DB cs.DS
2005-1-21	cs/0501045	Improved Approximation Algorithms for Geometric Set Cover	cs.CG cs.DS
2005-1-25	cs/0501073	Optimal Union-Find in Constraint Handling Rules	cs.PL cs.CC cs.DS cs.PF
2005-2-3	cs/0502014	On the asymptotic behavior of some Algorithms	cs.DS math.CA math.PR
2005-2-6	cs/0502032	On Dynamic Range Reporting in One Dimension	cs.DS
2005-2-8	cs/0502041	Logarithmic Lower Bounds in the Cell-Probe Model	cs.DS cs.CC
2005-2-11	cs/0502054	Improved Tag Set Design and Multiplexing Algorithms for Universal Arrays	cs.DS
2005-2-11	math/0502232	Individual displacements in hashing with coalesced chains	math.PR cs.DS
2005-2-15	cs/0502065	Highly Scalable Algorithms for Robust String Barcoding	cs.DS
2005-2-17	cs/0502070	Bidimensionality, Map Graphs, and Grid Minors	cs.DM cs.DS
2005-2-17	cs/0502073	A note on the Burrows-Wheeler transformation	cs.DS
2005-2-18	cs/0502075	How far will you walk to find your shortcut: Space Efficient Synopsis  Construction Algorithms	cs.DS cs.DB
2005-3-10	cs/0503023	The Weighted Maximum-Mean Subtree and Other Bicriterion Subtree Problems	cs.CG cs.DS
2005-3-23	cs/0503057	Exact and Approximation Algorithms for DNA Tag Set Design	cs.DS
2005-3-24	cs/0503065	Data-Structure Rewriting	cs.PL cs.DS
2005-3-27	cond-mat/0503627	How to Simulate Billiards and Similar Systems	cond-mat.mtrl-sci cs.DS math.DS
2005-3-31	quant-ph/0503238	Optimization of Partial Search	quant-ph cs.DS
2005-4-4	quant-ph/0504012	Quantum search algorithms	quant-ph cs.CC cs.DS
2005-4-7	cs/0504023	Correlation Clustering with a Fixed Number of Clusters	cs.DS
2005-4-8	cond-mat/0504185	Disaster Management in Scale-Free Networks: Recovery from and Protection  Against Intentional Attacks	cond-mat.stat-mech cs.DS cs.NI physics.data-an physics.soc-ph
2005-4-8	cs/0504026	Searching Monotone Multi-dimensional Arrays	cs.DS cs.DM
2005-4-8	cs/0504029	Fast Distributed Algorithms for Computing Separable Functions	cs.NI cs.DC cs.DS
2005-4-27	cs/0504103	Incremental Medians via Online Bidding	cs.DS
2005-4-28	cs/0504104	The reverse greedy algorithm for the metric k-median problem	cs.DS
2005-4-30	cs/0504110	Computing finite-dimensional bipartite quantum separability	cs.DS quant-ph
2005-5-2	cs/0505005	Defragmenting the Module Layout of a Partially Reconfigurable Device	cs.AR cs.DS
2005-5-2	cs/0505007	Adaptive Codes: A New Class of Non-standard Variable-length Codes	cs.DS
2005-5-4	cs/0505009	Human being is a living random number generator	cs.DS
2005-5-7	cs/0505015	Complex Mean and Variance of Linear Regression Model for High-Noised  Systems by Kriging	cs.NA cs.DS
2005-5-11	cs/0505027	The Generic Multiple-Precision Floating-Point Addition With Exact  Rounding (as in the MPFR Library)	cs.DS
2005-5-12	cs/0505028	A linear memory algorithm for Baum-Welch training	cs.LG cs.DS q-bio.QM
2005-5-12	cs/0505031	Estudo e Implementacao de Algoritmos de Roteamento sobre Grafos em um  Sistema de Informacoes Geograficas	cs.MS cs.DS
2005-5-19	cs/0505048	Improved Combinatorial Group Testing Algorithms for Real-World Problem  Sizes	cs.DS
2005-5-24	cs/0505061	EAH: A New Encoder based on Adaptive Variable-length Codes	cs.DS
2005-5-25	cs/0505066	Decision Sort and its Parallel Implementation	cs.DS
2005-5-26	cs/0505071	Summarization Techniques for Pattern Collections in Data Mining	cs.DB cs.AI cs.DS
2005-5-27	cs/0505075	On Searching a Table Consistent with Division Poset	cs.DM cs.DS
2005-5-28	cs/0505077	Efficient Approximation of Convex Recolorings	cs.DS
2005-6-9	cs/0506027	Sorting a Low-Entropy Sequence	cs.DS
2005-6-30	cs/0506104	Computing minimal models, stable models and answer sets	cs.LO cs.DS
2005-6-30	quant-ph/0506265	Quantum Complexity of Testing Group Commutativity	quant-ph cs.DS
2005-7-6	cs/0507014	Isomorphism of graphs-a polynomial test	cs.DS
2005-7-19	cs/0507047	Inferring AS Relationships: Dead End or Lively Beginning?	cs.NI cs.DS
2005-7-20	cs/0507050	Skip-Webs: Efficient Distributed Data Structures for Multi-Dimensional  Data Sets	cs.DC cs.CG cs.DS
2005-7-20	cs/0507051	Confluent Layered Drawings	cs.CG cs.DS
2005-7-21	cs/0507053	Nonrepetitive Paths and Cycles in Graphs with Application to Sudoku	cs.DS cs.AI
2005-8-2	cs/0508006	A New Approach for Boundary Recognition in Geometric Sensor Networks	cs.DS cs.DC
2005-8-6	cs/0508045	Multicommodity Flow Algorithms for Buffered Global Routing	cs.DS
2005-8-10	math/0508183	On a Duality between Metrics and $\Sigma$-Proximities	math.MG cs.DS math.CO
2005-8-11	math/0508199	Extending Utility Representations of Partial Orders	math.OC cs.DS math.FA
2005-8-12	math/0508212	The Symmetric Traveling Salesman Problem	math.CO cs.DS
2005-8-19	cs/0508083	A General Framework for Codes Involving Redundancy Minimization	cs.IT cs.DS math.IT
2005-8-19	cs/0508084	Source Coding for Quasiarithmetic Penalties	cs.IT cs.DS math.IT
2005-8-21	cs/0508086	High-performance BWT-based Encoders	cs.DS
2005-8-21	cs/0508087	Modelling the Eulerian Path Problem using a String Matching Framework	cs.DS
2005-8-22	cs/0508089	Modelling the EAH Data Compression Algorithm using Graph Theory	cs.DS
2005-8-22	cs/0508090	Translating the EAH Data Compression Algorithm into Automata Theory	cs.DS
2005-8-23	cs/0508097	Tightness of LP via Max-product Belief Propagation	cs.DS cs.DM
2005-8-28	cs/0508122	Streaming and Sublinear Approximation of Entropy and Information  Distances	cs.DS cs.IT math.IT
2005-8-29	cs/0508125	A Sorting Algorithm Based on Calculation	cs.DS
2005-9-6	cs/0509015	Optimal Prefix Codes with Fewer Distinct Codeword Lengths are Faster to  Construct	cs.DS cs.IT math.IT
2005-9-6	physics/0509039	The Dynamics of Viral Marketing	physics.soc-ph cond-mat.stat-mech cs.DB cs.DS
2005-9-10	cs/0509026	Sampling to estimate arbitrary subset sums	cs.DS
2005-9-12	cs/0509031	On the Worst-case Performance of the Sum-of-Squares Algorithm for Bin  Packing	cs.DS
2005-9-14	cs/0509038	Algorithms for Max Hamming Exact Satisfiability	cs.DS
2005-9-20	cs/0509061	Guarantees for the Success Frequency of an Algorithm for Finding  Dodgson-Election Winners	cs.DS cs.MA
2005-9-22	cs/0509069	Fast and Compact Regular Expression Matching	cs.DS
2005-9-24	math/0509575	Evolutionary Trees and the Ising Model on the Bethe Lattice: a Proof of  Steel's Conjecture	math.PR cs.CE cs.DS math.CA math.CO math.ST q-bio.PE stat.TH
2005-10-4	cond-mat/0510064	Brownian Functionals in Physics and Computer Science	cond-mat.stat-mech cond-mat.dis-nn cs.DS
2005-10-6	cs/0510017	Partial fillup and search time in LC tries	cs.DS math.PR
2005-10-7	cs/0510019	Entropy based Nearest Neighbor Search in High Dimensions	cs.DS
2005-10-17	cond-mat/0510429	Phase Transition in the Aldous-Shields Model of Growing Trees	cond-mat.stat-mech cs.DS math.PR
2005-10-27	math/0510573	Fast Monte-Carlo Low Rank Approximations for Matrices	math.NA cs.DS
2005-10-28	cs/0510086	Balanced Allocation on Graphs	cs.DS
2005-11-1	cs/0511003	Optimal Prefix Codes for Infinite Alphabets with Nonlinear Costs	cs.IT cs.DS math.IT
2005-11-4	cs/0511020	Pbit and other list sorting algorithms	cs.DS
2005-11-8	cs/0511030	The Linear Arrangement Problem Parameterized Above Guaranteed Value	cs.DS cs.CC
2005-11-12	cs/0511044	Various Solutions to the Firing Squad Synchronization Problems	cs.DS cs.CC
2005-11-19	cs/0511071	A polynomial-time heuristic for Circuit-SAT	cs.CC cs.DS
2005-11-23	cs/0511082	Approximating Clustering of Fingerprint Vectors with Missing Values	cs.DS
2005-11-24	cs/0511084	Ramsey partitions and proximity data structures	cs.DS cs.CG math.FA math.MG
2005-12-1	cs/0511108	Parameter Estimation of Hidden Diffusion Processes: Particle Filter vs.  Modified Baum-Welch Algorithm	cs.DS cs.LG
2005-12-4	cs/0512016	A linear-time algorithm for finding the longest segment which scores  above a given threshold	cs.DS cs.CE
2005-12-6	cs/0512021	The Poster Session of SSS 2005	cs.DC cs.DS
2005-12-12	cs/0512046	A polynomial algorithm for the k-cluster problem on interval graphs	cs.DS
2005-12-14	cs/0512054	Irreducible Frequent Patterns in Transactional Databases	cs.DS cs.DB
2005-12-15	cs/0512052	High-Throughput SNP Genotyping by SBE/SBH	cs.DS q-bio.GN
2005-12-15	cs/0512060	Distributed Navigation Algorithms for Sensor Networks	cs.NI cs.DC cs.DS
